"","YearStart","LocationAbbr","LocationDesc","DataSource","Topic","Question","DataValueUnit","DataValue","DataValueAlt"
"3878",2010,"CO","Colorado","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","2.7",2.7
"3879",2010,"CT","Connecticut","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","2.4",2.4
"3880",2010,"DC","District of Columbia","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","3.8",3.8
"3881",2010,"DE","Delaware","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","3.1",3.1
"3882",2010,"FL","Florida","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","2.5",2.5
"3883",2010,"GA","Georgia","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","2",2
"3884",2010,"HI","Hawaii","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","2.5",2.5
"3885",2010,"IA","Iowa","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","2.3",2.3
"3886",2010,"ID","Idaho","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","2.7",2.7
"3887",2010,"IL","Illinois","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","2.3",2.3
"3888",2010,"IN","Indiana","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","2",2
"3889",2010,"KS","Kansas","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","2",2
"3890",2010,"KY","Kentucky","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","1.8",1.8
"3891",2010,"LA","Louisiana","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","2.5",2.5
"3892",2010,"MA","Massachusetts","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","2.5",2.5
"3893",2010,"MD","Maryland","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","2.2",2.2
"3894",2010,"ME","Maine","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","2.5",2.5
"3895",2010,"MI","Michigan","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","2.2",2.2
"3896",2010,"MN","Minnesota","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","2.4",2.4
"3897",2010,"MO","Missouri","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","2.4",2.4
"3898",2010,"MS","Mississippi","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","2.2",2.2
"3899",2010,"MT","Montana","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","2.9",2.9
"3900",2010,"NC","North Carolina","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","2",2
"3901",2010,"ND","North Dakota","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","2.9",2.9
"3902",2010,"NE","Nebraska","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","2.3",2.3
"3903",2010,"NH","New Hampshire","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","4.4",4.4
"3904",2010,"NJ","New Jersey","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","2.4",2.4
"3905",2010,"NM","New Mexico","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","2.3",2.3
"3906",2010,"NV","Nevada","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","3.3",3.3
"3907",2010,"NY","New York","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","2.1",2.1
"3908",2010,"OH","Ohio","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","2",2
"3909",2010,"OK","Oklahoma","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","1.9",1.9
"3910",2010,"OR","Oregon","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","2.5",2.5
"3911",2010,"PA","Pennsylvania","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","2.2",2.2
"3912",2010,"RI","Rhode Island","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","2.6",2.6
"3913",2010,"SC","South Carolina","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","2.3",2.3
"3914",2010,"SD","South Dakota","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","2.7",2.7
"3915",2010,"TN","Tennessee","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","1.9",1.9
"3916",2010,"TX","Texas","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","2.2",2.2
"3917",2010,"UT","Utah","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","1.4",1.4
"3918",2010,"VA","Virginia","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","2.1",2.1
"3919",2010,"VT","Vermont","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","2.7",2.7
"3920",2010,"WA","Washington","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","2.2",2.2
"3921",2010,"WI","Wisconsin","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","2.8",2.8
"3922",2010,"WV","West Virginia","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","1.8",1.8
"3923",2010,"WY","Wyoming","AEDS","Alcohol","Per capita alcohol consumption among persons aged >= 14 years","gallons","2.6",2.6
"3924",2015,"FL","Florida","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6",6
"3925",2015,"GA","Georgia","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.3",5.3
"3926",2015,"HI","Hawaii","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","7.7",7.7
"3927",2015,"ID","Idaho","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.3",5.3
"3928",2015,"IL","Illinois","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.2",6.2
"3929",2015,"IN","Indiana","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.3",5.3
"3930",2015,"IA","Iowa","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.9",5.9
"3931",2015,"KS","Kansas","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.1",5.1
"3932",2015,"KY","Kentucky","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.9",5.9
"3933",2015,"LA","Louisiana","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.6",6.6
"3934",2015,"ME","Maine","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","8.1",8.1
"3935",2015,"MD","Maryland","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.9",4.9
"3936",2015,"MA","Massachusetts","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","7.2",7.2
"3937",2015,"MI","Michigan","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.5",6.5
"3938",2015,"MN","Minnesota","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.5",6.5
"3939",2015,"MS","Mississippi","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.5",4.5
"3940",2015,"MO","Missouri","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.2",6.2
"3941",2015,"MT","Montana","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","7.7",7.7
"3942",2015,"NE","Nebraska","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.7",5.7
"3943",2015,"NV","Nevada","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.2",6.2
"3944",2015,"NH","New Hampshire","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.4",6.4
"3945",2015,"NJ","New Jersey","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.8",4.8
"3946",2015,"NM","New Mexico","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.5",4.5
"3947",2015,"NY","New York","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.5",5.5
"3948",2015,"NC","North Carolina","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.7",4.7
"3949",2015,"ND","North Dakota","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.5",6.5
"3950",2015,"OH","Ohio","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.1",6.1
"3951",2015,"OK","Oklahoma","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.2",4.2
"3952",2015,"OR","Oregon","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","7.2",7.2
"3953",2015,"PA","Pennsylvania","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.6",5.6
"3954",2015,"RI","Rhode Island","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.1",6.1
"3955",2015,"SC","South Carolina","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.3",6.3
"3956",2015,"SD","South Dakota","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.8",4.8
"3957",2015,"TN","Tennessee","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.7",4.7
"3958",2015,"TX","Texas","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.8",5.8
"3959",2015,"UT","Utah","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","3.6",3.6
"3960",2015,"VT","Vermont","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","7.7",7.7
"3961",2015,"VA","Virginia","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.9",5.9
"3962",2015,"WA","Washington","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.3",6.3
"3963",2015,"WV","West Virginia","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","3.5",3.5
"3964",2015,"WI","Wisconsin","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","8.2",8.2
"3965",2015,"WY","Wyoming","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.2",6.2
"3966",2015,"AL","Alabama","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.1",5.1
"3967",2015,"AK","Alaska","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","8.5",8.5
"3968",2015,"AZ","Arizona","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.2",5.2
"3969",2015,"AR","Arkansas","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.6",5.6
"3970",2015,"CA","California","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.7",5.7
"3971",2015,"CO","Colorado","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.8",5.8
"3972",2015,"CT","Connecticut","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.1",6.1
"3973",2015,"DE","Delaware","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.3",5.3
"3974",2015,"DC","District of Columbia","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","8.8",8.8
"3975",2015,"FL","Florida","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6",6
"3976",2015,"GA","Georgia","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.4",5.4
"3977",2015,"HI","Hawaii","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","7.8",7.8
"3978",2015,"ID","Idaho","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.4",5.4
"3979",2015,"IL","Illinois","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.2",6.2
"3980",2015,"IN","Indiana","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.4",5.4
"3981",2015,"IA","Iowa","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6",6
"3982",2015,"KS","Kansas","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.2",5.2
"3983",2015,"KY","Kentucky","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6",6
"3984",2015,"LA","Louisiana","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.7",6.7
"3985",2015,"ME","Maine","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","8.4",8.4
"3986",2015,"MD","Maryland","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.9",4.9
"3987",2015,"MA","Massachusetts","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","7.4",7.4
"3988",2015,"MI","Michigan","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.6",6.6
"3989",2015,"MN","Minnesota","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.6",6.6
"3990",2015,"MS","Mississippi","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.6",4.6
"3991",2015,"MO","Missouri","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.5",6.5
"3992",2015,"MT","Montana","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","8",8
"3993",2015,"NE","Nebraska","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.8",5.8
"3994",2015,"NV","Nevada","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.2",6.2
"3995",2015,"NH","New Hampshire","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.4",6.4
"3996",2015,"NJ","New Jersey","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.9",4.9
"3997",2015,"NM","New Mexico","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.5",4.5
"3998",2015,"NY","New York","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.6",5.6
"3999",2015,"NC","North Carolina","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.7",4.7
"4000",2015,"ND","North Dakota","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.6",6.6
"4001",2015,"OH","Ohio","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.1",6.1
"4002",2015,"OK","Oklahoma","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.2",4.2
"4003",2015,"AL","Alabama","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.8",4.8
"4004",2015,"AK","Alaska","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","8.6",8.6
"4005",2015,"AZ","Arizona","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.2",5.2
"4006",2015,"AR","Arkansas","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.3",5.3
"4007",2015,"CA","California","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.7",5.7
"4008",2015,"CO","Colorado","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.9",5.9
"4009",2015,"CT","Connecticut","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.1",6.1
"4010",2015,"DE","Delaware","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.3",5.3
"4011",2015,"DC","District of Columbia","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","9.1",9.1
"4012",2015,"OR","Oregon","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","7.4",7.4
"4013",2015,"PA","Pennsylvania","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.8",5.8
"4014",2015,"RI","Rhode Island","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.4",6.4
"4015",2015,"SC","South Carolina","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.5",6.5
"4016",2015,"SD","South Dakota","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.9",4.9
"4017",2015,"TN","Tennessee","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.7",4.7
"4018",2015,"TX","Texas","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.8",5.8
"4019",2015,"UT","Utah","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","3.7",3.7
"4020",2015,"VT","Vermont","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","7.9",7.9
"4021",2015,"VA","Virginia","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6",6
"4022",2015,"WA","Washington","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.3",6.3
"4023",2015,"WV","West Virginia","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","3.8",3.8
"4024",2015,"WI","Wisconsin","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","8.4",8.4
"4025",2015,"WY","Wyoming","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.3",6.3
"4026",2015,"HI","Hawaii","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","6.5",6.5
"4027",2015,"ID","Idaho","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","4.9",4.9
"4028",2015,"AK","Alaska","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","12.3",12.3
"4029",2015,"AZ","Arizona","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","3.5",3.5
"4030",2015,"AR","Arkansas","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","4.6",4.6
"4031",2015,"CA","California","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","5.5",5.5
"4032",2015,"CO","Colorado","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","6.1",6.1
"4033",2015,"GA","Georgia","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","7.2",7.2
"4034",2015,"AL","Alabama","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","5",5
"4035",2015,"CT","Connecticut","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","6.8",6.8
"4036",2015,"DE","Delaware","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","4",4
"4037",2015,"DC","District of Columbia","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","13.6",13.6
"4038",2015,"FL","Florida","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","6.7",6.7
"4039",2015,"IL","Illinois","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","6.6",6.6
"4040",2015,"IN","Indiana","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","5.3",5.3
"4041",2015,"IA","Iowa","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","4.6",4.6
"4042",2015,"KS","Kansas","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","4.9",4.9
"4043",2015,"KY","Kentucky","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","4.3",4.3
"4044",2015,"LA","Louisiana","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","8.3",8.3
"4045",2015,"ME","Maine","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","8.8",8.8
"4046",2015,"MD","Maryland","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","6",6
"4047",2015,"MA","Massachusetts","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","8.5",8.5
"4048",2015,"MI","Michigan","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","5.4",5.4
"4049",2015,"MN","Minnesota","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","7.5",7.5
"4050",2015,"MS","Mississippi","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","3.7",3.7
"4051",2015,"MO","Missouri","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","4.7",4.7
"4052",2015,"MT","Montana","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","8.9",8.9
"4053",2015,"NE","Nebraska","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","5",5
"4054",2015,"NV","Nevada","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","5.1",5.1
"4055",2015,"NH","New Hampshire","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","5.6",5.6
"4056",2015,"NJ","New Jersey","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","5.4",5.4
"4057",2015,"NM","New Mexico","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","3.6",3.6
"4058",2015,"NY","New York","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","5.6",5.6
"4059",2015,"NC","North Carolina","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","4.1",4.1
"4060",2015,"ND","North Dakota","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","7.5",7.5
"4061",2015,"OH","Ohio","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","6.2",6.2
"4062",2015,"OK","Oklahoma","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","3.7",3.7
"4063",2015,"OR","Oregon","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","7.6",7.6
"4064",2015,"PA","Pennsylvania","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","5.1",5.1
"4065",2015,"RI","Rhode Island","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","7.4",7.4
"4066",2015,"SC","South Carolina","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","5.5",5.5
"4067",2015,"SD","South Dakota","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","5.2",5.2
"4068",2015,"TN","Tennessee","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","5.2",5.2
"4069",2015,"TX","Texas","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","5.7",5.7
"4070",2015,"UT","Utah","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","2.5",2.5
"4071",2015,"VT","Vermont","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","7.2",7.2
"4072",2015,"VA","Virginia","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","6.8",6.8
"4073",2015,"WA","Washington","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","6.4",6.4
"4074",2015,"WV","West Virginia","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","3.4",3.4
"4075",2015,"WI","Wisconsin","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","9.1",9.1
"4076",2015,"WY","Wyoming","BRFSS","Alcohol","Heavy drinking among women aged 18-44 years","%","6.7",6.7
"4077",2014,"ME","Maine","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","7.1",7.1
"4078",2014,"MD","Maryland","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.3",5.3
"4079",2014,"MA","Massachusetts","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","7",7
"4080",2014,"MI","Michigan","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.8",6.8
"4081",2014,"MN","Minnesota","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.4",6.4
"4082",2014,"AL","Alabama","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.5",4.5
"4083",2014,"AK","Alaska","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","8.8",8.8
"4084",2014,"AZ","Arizona","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.8",5.8
"4085",2014,"AR","Arkansas","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.1",5.1
"4086",2014,"CA","California","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.7",5.7
"4087",2014,"CO","Colorado","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.5",6.5
"4088",2014,"CT","Connecticut","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.7",5.7
"4089",2014,"DE","Delaware","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.2",5.2
"4090",2014,"DC","District of Columbia","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","9",9
"4091",2014,"FL","Florida","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.7",6.7
"4092",2014,"GA","Georgia","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.3",5.3
"4093",2014,"HI","Hawaii","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","7.9",7.9
"4094",2014,"ID","Idaho","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5",5
"4095",2014,"IL","Illinois","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.4",6.4
"4096",2014,"IN","Indiana","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.2",5.2
"4097",2014,"IA","Iowa","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.3",6.3
"4098",2014,"KS","Kansas","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.1",5.1
"4099",2014,"KY","Kentucky","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.5",5.5
"4100",2014,"LA","Louisiana","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.5",6.5
"4101",2014,"MS","Mississippi","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.3",4.3
"4102",2014,"MO","Missouri","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.2",5.2
"4103",2014,"MT","Montana","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","7.4",7.4
"4104",2014,"NE","Nebraska","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.4",6.4
"4105",2014,"NV","Nevada","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.9",6.9
"4106",2014,"NH","New Hampshire","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","7",7
"4107",2014,"NJ","New Jersey","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.8",4.8
"4108",2014,"NM","New Mexico","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.7",5.7
"4109",2014,"NY","New York","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","4.9",4.9
"4110",2014,"NC","North Carolina","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.1",5.1
"4111",2014,"ND","North Dakota","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.7",6.7
"4112",2014,"OH","Ohio","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.4",6.4
"4113",2014,"OK","Oklahoma","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","3.9",3.9
"4114",2014,"OR","Oregon","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","7.7",7.7
"4115",2014,"PA","Pennsylvania","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6",6
"4116",2014,"RI","Rhode Island","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.2",6.2
"4117",2014,"SC","South Carolina","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","5.9",5.9
